init_id,id,description,has_stock,cost,weight,cr_number,mfg
7203M,,,,,,,
73866,,,,,,,
7403,,,,,,,
75611001,,,,,,,
77100-1,,,,,,,
79023,,,,,,,
8M0125846,,,,,,,
80014,,,,,,,
80572,,,,,,,
811588,,,,,,,
815822,,,,,,,
815822A32,,,,,,,
815822R,,,,,,,
815930RM,,,,,,,
8187,,,,,,,
81879,,,,,,,
81888,,,,,,,
82165,,,,,,,
82422,,,,,,,
83961,,,,,,,
850470,,,,,,,
85058,,,,,,,
852868,,,,,,,
8529-46,,,,,,,
85648,,,,,,,
85930,,,,,,,
86126,,,,,,,
86249,,,,,,,
86260,,,,,,,
863007,,,,,,,
865329A02,,,,,,,
866169T01,,,,,,,
866170A01,,,,,,,
8670,,,,,,,
86749A1,,,,,,,
87157A1,,,,,,,
87580,,,,,,,
87952,,,,,,,
87980-1,,,,,,,
88015,,,,,,,
880640A09,,,,,,,
881620001,,,,,,,
88555759T,,,,,,,
8866R04,,,,,,,
8866R63,,,,,,,
89062,,,,,,,
8951R33,,,,,,,
9-18615,,,,,,,
9-26301,,,,,,,
9-26302,,,,,,,
9-26306,,,,,,,
9-26307,,,,,,,
9-26823,,,,,,,
9-26900,,,,,,,
9-26901,,,,,,,
9-26902,,,,,,,
9-26903,,,,,,,
9-26904,,,,,,,
9-28000,,,,,,,
9-28001,,,,,,,
9-28002,,,,,,,
9-28003,,,,,,,
9-28004,,,,,,,
9-28009,,,,,,,
9-28010,,,,,,,
9-28011,,,,,,,
9-28012,,,,,,,
9-28014,,,,,,,
9-28015,,,,,,,
9-28016,,,,,,,
9-28017,,,,,,,
9-28020,,,,,,,
9-28023,,,,,,,
9-28026,,,,,,,
9-28028,,,,,,,
9-28035,,,,,,,
9-28044,,,,,,,
9-28056,,,,,,,
9-28057,,,,,,,
9-28100,,,,,,,
9-28101,,,,,,,
9-28150,,,,,,,
9-28151,,,,,,,
9-28175,,,,,,,
9-29307,,,,,,,
9-29318,,,,,,,
9-29322,,,,,,,
9-29801,,,,,,,
9-29804,,,,,,,
9-29900,,,,,,,
9-31101,,,,,,,
9-31102,,,,,,,
9-33106,,,,,,,
9-33200,,,,,,,
9-33207,,,,,,,
9-33210,,,,,,,
9-33305,,,,,,,
9-33503,,,,,,,
9-34001,,,,,,,
9-34004,,,,,,,
9-34005,,,,,,,
9-34008,,,,,,,
9-34011,,,,,,,
9-34012,,,,,,,
9-34013,,,,,,,
9-34052,,,,,,,
9-34054,,,,,,,
9-34057,,,,,,,
9-34058,,,,,,,
9-34059,,,,,,,
9-34062,,,,,,,
9-34063,,,,,,,
9-35400,,,,,,,
9-35429,,,,,,,
9-37600,,,,,,,
9-37619,,,,,,,
9-37624,,,,,,,
9-37626,,,,,,,
9-37627,,,,,,,
9-37629,,,,,,,
9-37630,,,,,,,
9-37631,,,,,,,
9-37632,,,,,,,
9-37635,,,,,,,
9-37639,,,,,,,
9-37804,,,,,,,
9-37815,,,,,,,
9-37824,,,,,,,
9-37826,,,,,,,
9-37881,,,,,,,
9-37883,,,,,,,
9-37885,,,,,,,
9-40100,,,,,,,
9-40102,,,,,,,
9-40110,,,,,,,
9-40111,,,,,,,
9-40112,,,,,,,
9-40113,,,,,,,
9-40120,,,,,,,
9-40121,,,,,,,
9-40130,,,,,,,
9-40170,,,,,,,
9-40171,,,,,,,
9-40172,,,,,,,
9-40173,,,,,,,
9-40301,,,,,,,
9-40302,,,,,,,
9-40303,,,,,,,
9-40312,,,,,,,
9-40313,,,,,,,
9-40371,,,,,,,
9-40372,,,,,,,
9-40373,,,,,,,
9-40376,,,,,,,
9-40400,,,,,,,
9-40401,,,,,,,
9-40402,,,,,,,
9-40403,,,,,,,
9-40404,,,,,,,
9-40414,,,,,,,
9-40417,,,,,,,
9-40418,,,,,,,
9-40419,,,,,,,
9-40440,,,,,,,
9-40470,,,,,,,
9-40473,,,,,,,
9-40474,,,,,,,
9-40475,,,,,,,
9-40476,,,,,,,
9-40477,,,,,,,
9-40500,,,,,,,
9-40503,,,,,,,
9-40531,,,,,,,
9-40550,,,,,,,
9-40553,,,,,,,
9-40554,,,,,,,
9-40556,,,,,,,
9-40570,,,,,,,
9-40571,,,,,,,
9-40573,,,,,,,
9-40574,,,,,,,
9-40575,,,,,,,
9-40578,,,,,,,
9-40580,,,,,,,
9-40581,,,,,,,
9-40582,,,,,,,
9-40583,,,,,,,
9-40584,,,,,,,
9-40585,,,,,,,
9-40586,,,,,,,
9-40590,,,,,,,
9-40610,,,,,,,
9-40611,,,,,,,
9-40670,,,,,,,
9-40671,,,,,,,
9-40672,,,,,,,
9-40800,,,,,,,
9-40810,,,,,,,
9-40870,,,,,,,
9-40900,,,,,,,
9-40902,,,,,,,
9-40911,,,,,,,
9-40970,,,,,,,
9-40971,,,,,,,
9-40972,,,,,,,
9-41206,,,,,,,
9-42600,,,,,,,
9-42602,,,,,,,
9-42608,,,,,,,
9-42720,,,,,,,
9-42721,,,,,,,
9-42802,,,,,,,
9-43033,,,,,,,
9-44003,,,,,,,
9-44004,,,,,,,
9-44005,,,,,,,
9-44053,,,,,,,
9-44054,,,,,,,
9-44055,,,,,,,
9-44056,,,,,,,
9-44057,,,,,,,
9-44058,,,,,,,
9-44060,,,,,,,
9-44062,,,,,,,
9-44063,,,,,,,
9-44064,,,,,,,
9-44065,,,,,,,
9-44067,,,,,,,
9-44068,,,,,,,
9-44069,,,,,,,
9-44070,,,,,,,
9-44071,,,,,,,
9-44072,,,,,,,
9-44073,,,,,,,
9-44075,,,,,,,
9-44077,,,,,,,
9-44079,,,,,,,
9-44080,,,,,,,
9-44081,,,,,,,
9-44083,,,,,,,
9-44084,,,,,,,
9-44085,,,,,,,
9-44086,,,,,,,
9-44087,,,,,,,
9-44088,,,,,,,
9-44092,,,,,,,
9-44093,,,,,,,
9-45706,,,,,,,
9-56481,,,,,,,
9-56482,,,,,,,
9-61005,,,,,,,
9-61213,,,,,,,
9-61214,,,,,,,
9-61313,,,,,,,
9-61414,,,,,,,
9-61416,,,,,,,
9-61420,,,,,,,
9-61430,,,,,,,
9-63702,,,,,,,
9-65300,,,,,,,
9-65302,,,,,,,
9-65400,,,,,,,
9-65401,,,,,,,
9-65402,,,,,,,
9-65500,,,,,,,
9-65501,,,,,,,
9-65700,,,,,,,
9-65800,,,,,,,
9-71218,,,,,,,
